From_left	Log2Ratio	p_value	MaxRPKM	ID	Species	GeneName	Symbol
NM_005258	-3.9	0.0658	6715.93	2644	Homo sapiens	GTP cyclohydrolase I feedback regulator(GCHFR)	GCHFR
NM_005260	-1.73	0.0722	234.5	2661	Homo sapiens	growth differentiation factor 9(GDF9)	GDF9
NM_005263	-2.42	0.268	83.08	2672	Homo sapiens	growth factor independent 1 transcriptional repressor(GFI1)	GFI1
NM_005264	-1.81	0.257	10507.71	2674	Homo sapiens	GDNF family receptor alpha 1(GFRA1)	GFRA1
NM_005265	-5.71	0.065	7935.01	2678	Homo sapiens	gamma-glutamyltransferase 1(GGT1)	GGT1
NM_005267	-1.29	0.347	2.44	2703	Homo sapiens	gap junction protein alpha 8(GJA8)	GJA8
NM_005268	-1.93	0.233	404.57	2709	Homo sapiens	gap junction protein beta 5(GJB5)	GJB5
NM_005271	-0.28	0.409	48044.07	2746	Homo sapiens	glutamate dehydrogenase 1(GLUD1)	GLUD1
NM_005272	-0.2	0.8	78.47	2780	Homo sapiens	G protein subunit alpha transducin 2(GNAT2)	GNAT2
NM_005273	-1.19	0.294	1000.41	2783	Homo sapiens	G protein subunit beta 2(GNB2)	GNB2
NM_005276	-4.61	0.322	721.5	2819	Homo sapiens	glycerol-3-phosphate dehydrogenase 1(GPD1)	GPD1
NM_005282	-0.11	0.85	72.91	2828	Homo sapiens	G protein-coupled receptor 4(GPR4)	GPR4
NM_005283	-2.18	0.153	7.16	2829	Homo sapiens	X-C motif chemokine receptor 1(XCR1)	XCR1
NM_005285	-4.21	0.249	132.41	2831	Homo sapiens	neuropeptides B/W receptor 1(NPBWR1)	NPBWR1
NM_005286	-1.48	0.347	2.79	2832	Homo sapiens	neuropeptides B/W receptor 2(NPBWR2)	NPBWR2
NM_005292	-3.06	0.18	29.22	2841	Homo sapiens	G protein-coupled receptor 18(GPR18)	GPR18
NM_005294	-5.01	0.175	32.33	2844	Homo sapiens	G protein-coupled receptor 21(GPR21)	GPR21
NM_005295	-1.39	0.116	30.83	2845	Homo sapiens	G protein-coupled receptor 22(GPR22)	GPR22
NM_005296	-1.31	0.457	214.56	2846	Homo sapiens	lysophosphatidic acid receptor 4(LPAR4)	LPAR4
NM_005297	-9.75	0.306	1111.53	2847	Homo sapiens	melanin concentrating hormone receptor 1(MCHR1)	MCHR1
NM_005300	-1.6	0.161	14.28	2857	Homo sapiens	G protein-coupled receptor 34(GPR34)	GPR34
NM_005303	-2.62	0.141	6.15	2864	Homo sapiens	free fatty acid receptor 1(FFAR1)	FFAR1
NM_005304	-1.11	0.641	5.84	2865	Homo sapiens	free fatty acid receptor 3(FFAR3)	FFAR3
NM_005306	-1.71	0.0776	625.62	2867	Homo sapiens	free fatty acid receptor 2(FFAR2)	FFAR2
NM_005310	-7.72	0.183	23925.2	2886	Homo sapiens	growth factor receptor bound protein 7(GRB7)	GRB7
NM_005311	-0.92	0.207	5239.62	2887	Homo sapiens	growth factor receptor bound protein 10(GRB10)	GRB10
NM_005312	-0.25	0.707	38041.03	2889	Homo sapiens	Rap guanine nucleotide exchange factor 1(RAPGEF1)	RAPGEF1
NM_005314	-2.47	0.195	25613.15	2925	Homo sapiens	gastrin releasing peptide receptor(GRPR)	GRPR
NM_005315	-2.2	0.347	4.61	2928	Homo sapiens	goosecoid homeobox 2(GSC2)	GSC2
NM_005318	-0.78	0.139	222220.79	3005	Homo sapiens	H1 histone family member 0(H1F0)	H1F0
NM_005319	-0.47	0.695	38529.61	3006	Homo sapiens	histone cluster 1 H1 family member c(HIST1H1C)	HIST1H1C
NM_005322	-2.35	0.0846	151.7	3009	Homo sapiens	histone cluster 1 H1 family member b(HIST1H1B)	HIST1H1B
NM_005323	-1.99	0.13	65.16	3010	Homo sapiens	histone cluster 1 H1 family member t(HIST1H1T)	hist1h1t
NM_005324	-1.28	0.113	644846.06	3021	Homo sapiens	H3 histone family member 3B(H3F3B)	H3F3B
NM_005325	-0.31	0.788	14.4	3024	Homo sapiens	histone cluster 1 H1 family member a(HIST1H1A)	Hist1h1a
NM_005326	-1.52	0.12	1357.74	3029	Homo sapiens	hydroxyacylglutathione hydrolase(HAGH)	HAGH
NM_005331	-1.11	0.552	30.36	3049	Homo sapiens	hemoglobin subunit theta 1(HBQ1)	HBQ1
NM_005336	-0.16	0.489	359647.36	3069	Homo sapiens	high density lipoprotein binding protein(HDLBP)	HDLBP
NM_005338	-1.04	0.107	21166.45	3092	Homo sapiens	huntingtin interacting protein 1(HIP1)	HIP1
NM_005339	-0.11	0.758	82997.63	3093	Homo sapiens	ubiquitin conjugating enzyme E2 K(UBE2K)	UBE2K
NM_005341	-0.07	0.815	5025.71	3104	Homo sapiens	zinc finger and BTB domain containing 48(ZBTB48)	ZBTB48
NM_005342	-0.5	0.591	37151.45	3149	Homo sapiens	high mobility group box 3(HMGB3)	HMGB3
NM_005345	-3	0.333	1973.88	3303	Homo sapiens	heat shock protein family A (Hsp70) member 1A(HSPA1A)	HSPA1A
NM_005353	-2.36	0.347	5.14	3681	Homo sapiens	integrin subunit alpha D(ITGAD)	ITGAD
NM_005354	-0.51	0.244	83035.78	3727	Homo sapiens	JunD proto-oncogene, AP-1 transcription factor subunit(JUND)	jund
NM_005355	-1.33	0.313	10.65	3834	Homo sapiens	kinesin family member 25(KIF25)	KIF25
NM_005356	-2.36	0.32	71.87	3932	Homo sapiens	LCK proto-oncogene, Src family tyrosine kinase(LCK)	LCK
NM_005357	-2.71	0.211	488.22	3991	Homo sapiens	lipase E, hormone sensitive type(LIPE)	LIPE
NM_005358	-0.46	0.411	1011.48	4008	Homo sapiens	LIM domain 7(LMO7)	LMO7
NM_005360	-3.07	0.124	281.53	4094	Homo sapiens	MAF bZIP transcription factor(MAF)	MAF
NM_005361	-0.66	0.754	79.29	4101	Homo sapiens	MAGE family member A2(MAGEA2)	MAGEA2
NM_005362	-1.3	0.546	50533.33	4102	Homo sapiens	MAGE family member A3(MAGEA3)	MAGEA3
NM_005364	-8.85	0.158	19245.79	4107	Homo sapiens	MAGE family member A8(MAGEA8)	MAGEA8
NM_005367	-1.05	0.61	17075.84	4111	Homo sapiens	MAGE family member A12(MAGEA12)	MAGEA12
NM_005369	-1.25	0.404	8.57	4168	Homo sapiens	MCF.2 cell line derived transforming sequence(MCF2)	MCF2
NM_005371	-0.17	0.611	9821.51	4234	Homo sapiens	methyltransferase like 1(METTL1)	METTL1
NM_005374	-2.21	0.232	2499.25	4355	Homo sapiens	membrane palmitoylated protein 2(MPP2)	MPP2
NM_005375	-4.87	0.184	3115.16	4602	Homo sapiens	MYB proto-oncogene, transcription factor(MYB)	MYB
NM_005376	-2.58	0.107	297.21	4610	Homo sapiens	v-myc avian myelocytomatosis viral oncogene lung carcinoma derived homolog(MYCL)	MYCL
NM_005378	-7.54	0.191	1566.7	4613	Homo sapiens	v-myc avian myelocytomatosis viral oncogene neuroblastoma derived homolog(MYCN)	MYCN
NM_005379	-1.19	0.301	28.61	4640	Homo sapiens	myosin IA(MYO1A)	MYO1A
NM_005380	-1.4	0.233	54739.84	4681	Homo sapiens	neuroblastoma 1, DAN family BMP antagonist(NBL1)	nbl1
NM_005385	-0.13	0.61	38172.71	4820	Homo sapiens	natural killer cell triggering receptor(NKTR)	NKTR
NM_005386	-0.32	0.45	901.29	4826	Homo sapiens	neuronatin(NNAT)	NNAT
NM_005388	-0.41	0.068	20854.46	5082	Homo sapiens	phosducin like(PDCL)	PDCL
NM_005390	-0.12	0.849	105.69	5161	Homo sapiens	pyruvate dehydrogenase (lipoamide) alpha 2(PDHA2)	PDHA2
NM_005391	-0.28	0.566	1192.87	5165	Homo sapiens	pyruvate dehydrogenase kinase 3(PDK3)	PDK3
NM_005395	-0.9	0.116	793.2	5387	Homo sapiens	PMS1 homolog 2, mismatch repair system component pseudogene 3(PMS2P3)	PMS2P3
NM_005396	-4.33	0.236	20.15	5408	Homo sapiens	pancreatic lipase related protein 2 (gene/pseudogene)(PNLIPRP2)	PNLIPRP2
NM_005399	-0.45	0.361	17779.19	5565	Homo sapiens	protein kinase AMP-activated non-catalytic subunit beta 2(PRKAB2)	PRKAB2
NM_005400	-0.2	0.8	21396.47	5581	Homo sapiens	protein kinase C epsilon(PRKCE)	PRKCE
NM_005402	-0.31	0.421	60194.85	5898	Homo sapiens	RAS like proto-oncogene A(RALA)	RALA
NM_005407	-0.94	0.364	1303.86	6297	Homo sapiens	spalt like transcription factor 2(SALL2)	sall2
NM_005411	-4.23	0.145	18.79	653509	Homo sapiens	surfactant protein A1(SFTPA1)	SFTPA1
NM_005412	-0.98	0.223	2961.99	6472	Homo sapiens	serine hydroxymethyltransferase 2(SHMT2)	SHMT2
NM_005413	-2.72	0.273	1021.35	6496	Homo sapiens	SIX homeobox 3(SIX3)	SIX3
NM_005414	-0.86	0.134	15316.45	6498	Homo sapiens	SKI like proto-oncogene(SKIL)	SKIL
NM_005416	-1.5	0.238	2.82	6707	Homo sapiens	small proline rich protein 3(SPRR3)	SPRR3
NM_005421	-0.48	0.359	34.58	6887	Homo sapiens	TAL bHLH transcription factor 2(TAL2)	TAL2
NM_005422	-1.04	0.0886	452.48	7007	Homo sapiens	tectorin alpha(TECTA)	TECTA
NM_005426	-0.56	0.33	5221.48	7159	Homo sapiens	tumor protein p53 binding protein 2(TP53BP2)	TP53BP2
NM_005427	-1.54	0.191	2740.68	7161	Homo sapiens	tumor protein p73(TP73)	TP73
NM_005428	-3.24	0.137	121.49	7409	Homo sapiens	vav guanine nucleotide exchange factor 1(VAV1)	VAV1
NM_005430	-3.22	0.0723	33.57	7471	Homo sapiens	Wnt family member 1(WNT1)	WNT1
NM_005439	-0.24	0.611	85682.55	8079	Homo sapiens	myeloid leukemia factor 2(MLF2)	MLF2
NM_005440	-0.11	0.939	1114.89	8153	Homo sapiens	Rho family GTPase 2(RND2)	RND2
NM_005443	-0.32	0.331	35459.15	9061	Homo sapiens	3'-phosphoadenosine 5'-phosphosulfate synthase 1(PAPSS1)	PAPSS1
NM_005448	-2.11	0.347	4.31	9210	Homo sapiens	bone morphogenetic protein 15(BMP15)	BMP15
NM_005449	-1.04	0.593	196.46	9214	Homo sapiens	Fc fragment of IgM receptor(FCMR)	FCMR
NM_005453	-0.41	0.162	12555.2	9278	Homo sapiens	zinc finger and BTB domain containing 22(ZBTB22)	ZBTB22
NM_005455	-10.89	0.347	1891.39	9406	Homo sapiens	zinc finger RANBP2-type containing 2(ZRANB2)	ZRANB2
NM_005458	-0.45	0.596	214.92	9568	Homo sapiens	gamma-aminobutyric acid type B receptor subunit 2(GABBR2)	GABBR2
NM_005467	-0.33	0.478	58.26	10003	Homo sapiens	N-acetylated alpha-linked acidic dipeptidase 2(NAALAD2)	NAALAD2
NM_005469	-0.26	0.647	4442.89	10005	Homo sapiens	acyl-CoA thioesterase 8(ACOT8)	ACOT8
NM_005470	-0.39	0.571	1376.37	10006	Homo sapiens	abl interactor 1(ABI1)	ABI1
NM_005472	-0.24	0.601	121.45	10008	Homo sapiens	potassium voltage-gated channel subfamily E regulatory subunit 3(KCNE3)	KCNE3
NM_005474	-0.21	0.611	8088.52	10014	Homo sapiens	histone deacetylase 5(HDAC5)	HDAC5
NM_005477	-0.99	0.464	791.18	10021	Homo sapiens	hyperpolarization activated cyclic nucleotide gated potassium channel 4(HCN4)	HCN4
NM_005478	-0.15	0.942	4.09	10022	Homo sapiens	insulin like 5(INSL5)	INSL5
NM_005480	-0.19	0.723	5498.25	10024	Homo sapiens	trophinin associated protein(TROAP)	TROAP
NM_005481	-0.07	0.861	877.13	10025	Homo sapiens	mediator complex subunit 16(MED16)	MED16
NM_005488	-0.9	0.445	3749.62	10043	Homo sapiens	target of myb1 membrane trafficking protein(TOM1)	TOM1
NM_005492	-2.51	0.347	5.7	10047	Homo sapiens	cystatin 8(CST8)	CST8
NM_005493	-0.07	0.854	27723.61	10048	Homo sapiens	RAN binding protein 9(RANBP9)	RANBP9
NM_005502	-0.1	0.942	9220.95	19	Homo sapiens	ATP binding cassette subfamily A member 1(ABCA1)	ABCA1
NM_005506	-0.11	0.838	169669.12	950	Homo sapiens	scavenger receptor class B member 2(SCARB2)	SCARB2
NM_005508	-0.45	0.758	25.93	1233	Homo sapiens	C-C motif chemokine receptor 4(CCR4)	CCR4
NM_005509	-0.76	0.116	26544.23	1657	Homo sapiens	Dmx like 1(DMXL1)	DMXL1
NM_005510	-0.23	0.818	1361.46	1797	Homo sapiens	decapping exoribonuclease(DXO)	DXO
NM_005511	-0.84	0.152	191.37	2315	Homo sapiens	melan-A(MLANA)	MLANA
NM_005513	-0.33	0.435	18600.64	2960	Homo sapiens	general transcription factor IIE subunit 1(GTF2E1)	GTF2E1
NM_005518	-11.51	0.12	41473.72	3158	Homo sapiens	3-hydroxy-3-methylglutaryl-CoA synthase 2(HMGCS2)	HMGCS2
NM_005519	-1.33	0.465	82.58	3167	Homo sapiens	H6 family homeobox 2(HMX2)	HMX2
NM_005521	-5.61	0.0844	275.99	3195	Homo sapiens	T-cell leukemia homeobox 1(TLX1)	TLX1
NM_005523	-1.54	0.222	423.97	3207	Homo sapiens	homeobox A11(HOXA11)	HOXA11
NM_005524	-2.53	0.29	89451.48	3280	Homo sapiens	hes family bHLH transcription factor 1(HES1)	HES1
NM_005538	-1.03	0.242	103.15	3626	Homo sapiens	inhibin beta C subunit(INHBC)	INHBC
NM_005541	-5.96	0.121	1839.9	3635	Homo sapiens	inositol polyphosphate-5-phosphatase D(INPP5D)	INPP5D
NM_005544	-1.6	0.379	124579.95	3667	Homo sapiens	insulin receptor substrate 1(IRS1)	IRS1
NM_005547	-4.95	0.228	478.67	3713	Homo sapiens	involucrin(IVL)	IVL
NM_005552	-0.01	0.987	14466.37	3831	Homo sapiens	kinesin light chain 1(KLC1)	KLC1
NM_005553	-1.92	0.368	161.98	3846	Homo sapiens	keratin associated protein 5-9(KRTAP5-9)	KRTAP5-9
NM_005555	-1.66	0.309	178.31	3854	Homo sapiens	keratin 6B(KRT6B)	KRT6B
NM_005564	-5.42	0.193	1383.17	3934	Homo sapiens	lipocalin 2(LCN2)	LCN2
NM_005569	-0.01	0.992	3428.4	3985	Homo sapiens	LIM domain kinase 2(LIMK2)	LIMK2
NM_005577	-3.34	0.154	22.65	4018	Homo sapiens	lipoprotein(a)(LPA)	LPA
NM_005582	-0.74	0.494	54.5	4064	Homo sapiens	CD180 molecule(CD180)	CD180
NM_005586	-2.58	0.213	473.42	4188	Homo sapiens	MyoD family inhibitor(MDFI)	MDFI
NM_005589	-2.41	0.0649	19140.81	4329	Homo sapiens	aldehyde dehydrogenase 6 family member A1(ALDH6A1)	ALDH6A1
NM_005594	-0.46	0.151	33361.93	4666	Homo sapiens	nascent polypeptide-associated complex alpha subunit(NACA)	NACA
NM_005595	-1.09	0.238	7802.72	4774	Homo sapiens	nuclear factor I A(NFIA)	NFIA
NM_005596	-0.31	0.579	28403.68	4781	Homo sapiens	nuclear factor I B(NFIB)	NFIB
NM_005598	-0.47	0.612	252.7	4807	Homo sapiens	nescient helix-loop-helix 1(NHLH1)	NHLH1
NM_005599	-1.94	0.197	5.45	4808	Homo sapiens	nescient helix-loop-helix 2(NHLH2)	NHLH2
NM_005603	-0.45	0.408	66423.52	5205	Homo sapiens	ATPase phospholipid transporting 8B1(ATP8B1)	ATP8B1
NM_005607	-0.68	0.181	3481.43	5747	Homo sapiens	protein tyrosine kinase 2(PTK2)	PTK2
NM_005609	-2.34	0.0879	231.73	5837	Homo sapiens	phosphorylase, glycogen, muscle(PYGM)	PYGM
NM_005615	-0.03	0.989	2.13	6039	Homo sapiens	ribonuclease A family member k6(RNASE6)	RNASE6
NM_005617	-0.03	0.926	128123.09	6208	Homo sapiens	ribosomal protein S14(RPS14)	RPS14
NM_005618	-3.34	0.0754	8391.12	28514	Homo sapiens	delta like canonical Notch ligand 1(DLL1)	DLL1
NM_005620	-0.03	0.947	97640.47	6282	Homo sapiens	S100 calcium binding protein A11(S100A11)	S100A11
NM_005621	-3.26	0.221	9.58	6283	Homo sapiens	S100 calcium binding protein A12(S100A12)	S100A12
NM_005623	-1.09	0.347	2.13	6355	Homo sapiens	C-C motif chemokine ligand 8(CCL8)	CCL8
NM_005628	-0.05	0.908	281137.68	6510	Homo sapiens	solute carrier family 1 member 5(SLC1A5)	slc1a5
NM_005631	-0.75	0.583	6447.77	6608	Homo sapiens	smoothened, frizzled class receptor(SMO)	SMO
NM_005633	-0.88	0.131	38779.07	6654	Homo sapiens	SOS Ras/Rac guanine nucleotide exchange factor 1(SOS1)	SOS1
NM_005634	-5.41	0.199	4593.47	6658	Homo sapiens	SRY-box 3(SOX3)	SOX3
NM_005636	-3.45	0.392	58.33	6759	Homo sapiens	SSX family member 4(SSX4)	SSX4
NM_005637	-0.48	0.217	38795.37	6760	Homo sapiens	SS18, nBAF chromatin remodeling complex subunit(SS18)	SS18
NM_005642	-0.33	0.543	100951.87	6879	Homo sapiens	TATA-box binding protein associated factor 7(TAF7)	taf7
NM_005643	-0.06	0.789	16014.96	6882	Homo sapiens	TATA-box binding protein associated factor 11(TAF11)	TAF11
NM_005646	-0.66	0.0513	21691.15	6894	Homo sapiens	TAR (HIV-1) RNA binding protein 1(TARBP1)	TARBP1
NM_005647	-0.51	0.444	31506.46	6907	Homo sapiens	transducin beta like 1X-linked(TBL1X)	TBL1X
NM_005650	-0.23	0.55	6986.01	6942	Homo sapiens	transcription factor 20(TCF20)	tcf20
NM_005651	-1.31	0.524	3138.12	6999	Homo sapiens	tryptophan 2,3-dioxygenase(TDO2)	TDO2
NM_005655	-0.39	0.536	54940.67	7071	Homo sapiens	Kruppel like factor 10(KLF10)	KLF10
NM_005656	-8.28	0.135	3987.25	7113	Homo sapiens	transmembrane protease, serine 2(TMPRSS2)	TMPRSS2
NM_005657	-0.41	0.214	1732.19	7158	Homo sapiens	tumor protein p53 binding protein 1(TP53BP1)	TP53BP1
NM_005668	-1.5	0.417	3629.94	7903	Homo sapiens	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 4(ST8SIA4)	ST8SIA4
NM_005672	-1.25	0.522	3433.27	8000	Homo sapiens	prostate stem cell antigen(PSCA)	PSCA
NM_005674	-0.06	0.951	2453.85	8187	Homo sapiens	zinc finger protein 239(ZNF239)	ZNF239
NM_005676	-0.05	0.926	1567.16	8241	Homo sapiens	RNA binding motif protein 10(RBM10)	RBM10
NM_005677	-5.43	0.28	981.26	8292	Homo sapiens	collagen like tail subunit of asymmetric acetylcholinesterase(COLQ)	COLQ
NM_005679	-0.8	0.24	19644.52	9013	Homo sapiens	TATA-box binding protein associated factor, RNA polymerase I subunit C(TAF1C)	TAF1C
NM_005684	-1.03	0.241	20.35	9293	Homo sapiens	G protein-coupled receptor 52(GPR52)	GPR52
NM_005685	-0.75	0.202	11947.54	9569	Homo sapiens	GTF2I repeat domain containing 1(GTF2IRD1)	GTF2IRD1
NM_005688	-2.37	0.278	49518.14	10057	Homo sapiens	ATP binding cassette subfamily C member 5(ABCC5)	ABCC5
NM_005689	-1.7	0.0727	25262.2	10058	Homo sapiens	ATP binding cassette subfamily B member 6 (Langereis blood group)(ABCB6)	ABCB6
NM_005690	-0.13	0.89	15876.45	10059	Homo sapiens	dynamin 1 like(DNM1L)	DNM1L
NM_005693	-1.6	0.278	3586.86	10062	Homo sapiens	nuclear receptor subfamily 1 group H member 3(NR1H3)	NR1H3
NM_005698	-0.06	0.913	15248.05	10067	Homo sapiens	secretory carrier membrane protein 3(SCAMP3)	SCAMP3
NM_005700	-0.85	0.349	16037.85	10072	Homo sapiens	dipeptidyl peptidase 3(DPP3)	DPP3
NM_005702	-0.04	0.936	19929.52	26284	Homo sapiens	Era like 12S mitochondrial rRNA chaperone 1(ERAL1)	ERAL1
NM_005704	-1.05	0.0623	1190.04	10076	Homo sapiens	protein tyrosine phosphatase, receptor type U(PTPRU)	PTPRU
NM_005707	-0.35	0.284	24678.6	10081	Homo sapiens	programmed cell death 7(PDCD7)	PDCD7
NM_005709	-4.29	0.138	50.3	10083	Homo sapiens	USH1 protein network component harmonin(USH1C)	USH1C
NM_005710	-0.36	0.568	1006.91	10084	Homo sapiens	polyglutamine binding protein 1(PQBP1)	PQBP1
NM_005726	-0.75	0.167	24229.34	10102	Homo sapiens	Ts translation elongation factor, mitochondrial(TSFM)	TSFM
NM_005727	-3.93	0.0624	9770.58	10103	Homo sapiens	tetraspanin 1(TSPAN1)	TSPAN1
NM_005730	-0.54	0.136	64479.17	10106	Homo sapiens	CTD small phosphatase 2(CTDSP2)	CTDSP2
NM_005731	-0.5	0.477	28618.02	10109	Homo sapiens	actin related protein 2/3 complex subunit 2(ARPC2)	ARPC2
NM_005734	-1.06	0.205	5702.92	10114	Homo sapiens	homeodomain interacting protein kinase 3(HIPK3)	HIPK3
NM_005739	-0.58	0.655	635.91	10125	Homo sapiens	RAS guanyl releasing protein 1(RASGRP1)	RASGRP1
NM_005744	-0.37	0.203	70989.7	25820	Homo sapiens	ariadne RBR E3 ubiquitin protein ligase 1(ARIH1)	ARIH1
NM_005745	-0.56	0.266	7355.28	10134	Homo sapiens	B-cell receptor-associated protein 31(BCAP31)	BCAP31
NM_005747	-4.67	0.302	25.5	10136	Homo sapiens	chymotrypsin like elastase family member 3A(CELA3A)	CELA3A
NM_005750	-4.74	0.311	26.8	10141	Homo sapiens	long intergenic non-protein coding RNA 1587(LINC01587)	LINC01587
NM_005752	-8.55	0.345	865.57	10143	Homo sapiens	C-type lectin domain family 3 member A(CLEC3A)	CLEC3A
NM_005765	-0.88	0.082	66689.17	10159	Homo sapiens	ATPase H+ transporting accessory protein 2(ATP6AP2)	ATP6AP2
NM_005766	-1.53	0.116	78408.01	10160	Homo sapiens	FERM, ARH/RhoGEF and pleckstrin domain protein 1(FARP1)	FARP1
NM_005768	-2.28	0.259	53713.9	10162	Homo sapiens	lysophosphatidylcholine acyltransferase 3(LPCAT3)	LPCAT3
NM_005773	-0.49	0.366	2949.96	10172	Homo sapiens	zinc finger protein 256(ZNF256)	ZNF256
NM_005775	-1.52	0.0614	2270.3	10174	Homo sapiens	sorbin and SH3 domain containing 3(SORBS3)	SORBS3
NM_005777	-0.41	0.406	26761.49	10180	Homo sapiens	RNA binding motif protein 6(RBM6)	RBM6
NM_005778	-0.2	0.641	13962.94	10181	Homo sapiens	RNA binding motif protein 5(RBM5)	RBM5
NM_005785	-1.43	0.237	16781.83	10193	Homo sapiens	ring finger protein 41(RNF41)	RNF41
NM_005786	-0.06	0.902	23937.86	10194	Homo sapiens	teashirt zinc finger homeobox 1(TSHZ1)	TSHZ1
NM_005787	-0.05	0.908	22515.23	10195	Homo sapiens	ALG3, alpha-1,3- mannosyltransferase(ALG3)	ALG3
NM_005792	-1.14	0.138	26481.2	10200	Homo sapiens	M-phase phosphoprotein 6(MPHOSPH6)	MPHOSPH6
NM_005793	-0.48	0.244	1533.71	10201	Homo sapiens	NME/NM23 nucleoside diphosphate kinase 6(NME6)	NME6
NM_005794	-6.6	0.115	9837.08	10202	Homo sapiens	dehydrogenase/reductase 2(DHRS2)	DHRS2
NM_005798	-0.7	0.319	559.58	10206	Homo sapiens	tripartite motif containing 13(TRIM13)	TRIM13
NM_005803	-0.44	0.181	55564.73	10211	Homo sapiens	flotillin 1(FLOT1)	FLOT1
NM_005806	-1.11	0.639	31.93	10215	Homo sapiens	oligodendrocyte lineage transcription factor 2(OLIG2)	OLIG2
NM_005807	-6.71	0.347	104.66	10216	Homo sapiens	proteoglycan 4(PRG4)	PRG4
NM_005809	-0.52	0.312	63078.96	7001	Homo sapiens	peroxiredoxin 2(PRDX2)	PRDX2
NM_005815	-0.86	0.105	4570.25	10224	Homo sapiens	zinc finger protein 443(ZNF443)	ZNF443
NM_005819	-0.96	0.138	22696.78	10228	Homo sapiens	syntaxin 6(STX6)	STX6
NM_005829	-0.44	0.357	24829.25	10239	Homo sapiens	adaptor related protein complex 3 sigma 2 subunit(AP3S2)	AP3S2
NM_005832	-3.72	0.279	76.09	10242	Homo sapiens	potassium calcium-activated channel subfamily M regulatory beta subunit 2(KCNMB2)	KCNMB2
NM_005833	-0.65	0.103	498.98	10244	Homo sapiens	Rab9 effector protein with kelch motifs(RABEPK)	RABEPK
NM_005836	-0.25	0.713	8218.56	10247	Homo sapiens	reactive intermediate imine deaminase A homolog(RIDA)	RIDA
NM_005838	-1.31	0.347	0.4	10249	Homo sapiens	glycine-N-acyltransferase(GLYAT)	GLYAT
NM_005840	-1.09	0.344	9.48	10251	Homo sapiens	sprouty RTK signaling antagonist 3(SPRY3)	SPRY3
NM_005841	-0.16	0.885	2762.82	10252	Homo sapiens	sprouty RTK signaling antagonist 1(SPRY1)	SPRY1
NM_005843	-0.37	0.0547	30138.53	10254	Homo sapiens	signal transducing adaptor molecule 2(STAM2)	STAM2
NM_005847	-4.66	0.176	957.41	9963	Homo sapiens	solute carrier family 23 member 1(SLC23A1)	SLC23A1
NM_005849	-1.15	0.142	25.45	10261	Homo sapiens	immunoglobulin superfamily member 6(IGSF6)	IGSF6
NM_005851	-0.72	0.332	14067.24	10263	Homo sapiens	cyclin dependent kinase 2 associated protein 2(CDK2AP2)	CDK2AP2
NM_005852	-0.01	0.967	66573.15	1107	Homo sapiens	chromodomain helicase DNA binding protein 3(CHD3)	CHD3
NM_005854	-1.8	0.207	232.6	10266	Homo sapiens	receptor activity modifying protein 2(RAMP2)	RAMP2
NM_005856	-9.86	0.329	7130.97	10268	Homo sapiens	receptor activity modifying protein 3(RAMP3)	RAMP3
NM_005859	-0.08	0.836	20281.9	5813	Homo sapiens	purine rich element binding protein A(PURA)	PURA
NM_005861	-0.76	0.13	15628.79	10273	Homo sapiens	STIP1 homology and U-box containing protein 1(STUB1)	STUB1
NM_005863	-1.23	0.173	51957.21	10276	Homo sapiens	neuroepithelial cell transforming 1(NET1)	NET1
NM_005864	-7.38	0.148	32773.07	10278	Homo sapiens	embryonal Fyn-associated substrate(EFS)	EFS
NM_005865	-4.41	0.157	766.84	10279	Homo sapiens	protease, serine 16(PRSS16)	PRSS16
NM_005867	-2.98	0.347	7.9	10281	Homo sapiens	Down syndrome critical region 4(DSCR4)	DSCR4
NM_005870	-0.21	0.372	45917.15	10284	Homo sapiens	Sin3A associated protein 18(SAP18)	SAP18
NM_005872	-0.18	0.828	24934.13	10286	Homo sapiens	breast carcinoma amplified sequence 2(BCAS2)	BCAS2
NM_005873	-0.46	0.445	1194.59	10287	Homo sapiens	regulator of G-protein signaling 19(RGS19)	RGS19
NM_005874	-0.15	0.943	0.43	10288	Homo sapiens	leukocyte immunoglobulin like receptor B2(LILRB2)	LILRB2
NM_005881	-0.03	0.944	5660.53	10295	Homo sapiens	branched chain ketoacid dehydrogenase kinase(BCKDK)	BCKDK
NM_005885	-0.24	0.455	67980.8	10299	Homo sapiens	membrane associated ring-CH-type finger 6(MARCH6)	march6
NM_005895	-0.3	0.253	107228.46	2802	Homo sapiens	golgin A3(GOLGA3)	GOLGA3
NM_005896	-0.74	0.144	58771.29	3417	Homo sapiens	isocitrate dehydrogenase (NADP(+)) 1, cytosolic(IDH1)	idh1
NM_005897	-0.25	0.566	8580.99	3652	Homo sapiens	intracisternal A particle-promoted polypeptide(IPP)	IPP
NM_005898	-0.05	0.962	18001.57	4076	Homo sapiens	cell cycle associated protein 1(CAPRIN1)	CAPRIN1
NM_005906	-1.03	0.555	257.51	4117	Homo sapiens	male germ cell associated kinase(MAK)	MAK
NM_005908	-0.66	0.272	24810.86	4126	Homo sapiens	mannosidase beta(MANBA)	MANBA
NM_005910	-5.41	0.0783	4344.09	4137	Homo sapiens	microtubule associated protein tau(MAPT)	MAPT
NM_005918	-0.21	0.32	111963.4	4191	Homo sapiens	malate dehydrogenase 2(MDH2)	MDH2
